question,answer_pred,correct,token_prob_first,token_prob_mean,verbalized_conf
Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,'Treasure Island',False,0.16987904416516822,0.6598608195970252,1.0
What was Truman Capote's last name before he was adopted by his stepfather?,Capote: X%,False,0.7753119540416775,0.5718030833326124,0.0
"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A parody of a unicorn,False,0.3753305990877651,0.4647248959258506,1.0
"In the Bible, who did the sun and moon stand still before?",Joshua,True,0.9108901587166209,0.8302551096109281,1.0
What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Basic Instinct,False,0.20304286214945563,0.7289718568474867,1.0
What was President Gerald Ford's middle name?,"Gerald Ford's middle name is ""Roosevelt.""",False,0.8416203906538197,0.6615028625282704,1.0
Art Garfunkel trained for which profession although he didn't qualify?,Singer-songwriter,False,0.25261620030908455,0.6648893194226904,1.0
Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,True,0.11533797982135222,0.6357410897561876,1.0
What was Eddie Murphy's first movie?,"""Cops""",False,0.20310519854949288,0.6802481809265661,1.0
In the 80s who wrote the novel Empire of The Sun?,William Boyd wrote the novel Empire of The Sun,False,0.1909387453136932,0.6712806537246885,1.0
Kagoshima international airport is in which country?,Japan,True,0.8342443733651559,0.813785389613675,1.0
In which sport could the Pacers take on the Pistons?,Basketball,True,0.8910210725792765,0.8510948081797779,1.0
Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,"""The White Cliffs of Dover""",False,0.4237605985115503,0.5686658291451612,1.0
Where in Canada is the Lion's Gate bridge?,In British Columbia,False,0.2060051703882084,0.7044603488176705,1.0
What was Walter Matthau's first movie?,"Walter Matthau's first movie was ""The Thin Man"" (1934)",False,0.2639499950615186,0.7183628290955018,1.0
Otis Barton was a pioneer in exploring where?,Antarctica,False,0.2698189782141227,0.6732433142643407,1.0
Where in England was actor Nigel Hawthorne born?,"Nigel Hawthorne was born in London, England",False,0.49695643957283003,0.7411755086403261,1.0
"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?","The mythological beast with the head of a man, the body of a lion, and the tail and feet of a dragon is the griffin",False,0.3373652532647938,0.8218511917473424,1.0
"In Greek mythology, who were Arges, Brontes and Steropes?","Arges, Brontes and Steropes were the three sons of the Titan Iapetus and the nymph Asia",False,0.5335625905411919,0.6230626509868368,1.0
Which musician founded the Red Hot Peppers?,The Red Hot Peppers were founded by K.K. Downing,False,0.3941563254484271,0.7325666771731465,1.0
Where did the Shinning Path terrorists operate?,The Shinning Path terrorists operated primarily in the Andes Mountains of Peru,True,0.16284147088111808,0.6161532148627226,1.0
How old was Jimi Hendrix when he died?,27 years old,True,0.6493537404925517,0.7213277723572833,1.0
Which Brit broke the land speed record in 1990 in Thrust 2?,Roger Bland,False,0.16441434188216786,0.6030142449498919,1.0
In which state was Gene Vincent born?,Indiana,False,0.38944846181998843,0.7520715351417957,1.0
How was the European Recovery Program in the 1940s more commonly known?,By the Truman Doctrine,False,0.2564459239090644,0.6071858585880422,1.0
Brandon Lee died during the making of which movie?,The Crow,True,0.3109007111946236,0.5857008253939405,1.0
Who had a 70s No 1 hit with Let's Do It Again?,The Beatles had a 70s No 1 hit with Let's Do It Again,False,0.2379281916808387,0.7924053466370172,1.0
Who had a Too Legit To Quit Tour?,Taylor Swift,False,0.22056103385858855,0.5844903293472862,1.0
"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""","""The two imposters were the white man and the black man.""",False,0.5288914483748991,0.7132758795345737,1.0
Who is the most successful UK solo artist in the USA?,Adele,False,0.5106210825473116,0.5792588519143889,1.0
Which country does the airline TAAG come from?,Mauritania,False,0.13271190312170422,0.6675382456295372,1.0
Which US No 1 single came from Diana Ross's platinum album Diana?,"""Diana"" was Diana Ross's platinum album, but it didn't have any No 1 singles. The No 1 single from Diana Ross's platinum album Diana was ""Reach Out I'm Yours""",False,0.2705630442863843,0.527243769496517,1.0
River Phoenix died during the making of which movie?,'The Last Picture Show',False,0.3198002692451504,0.5680644115296908,1.0
Which artist David was born in Bradford UK?,"David Bowie was born in Bradford, UK",False,0.4762093823357426,0.7873170550116504,1.0
What is Mel Gibson's middle name?,Mel Gibson's middle name is John,False,0.8380652015098207,0.5659599422876582,1.0
Richard Daley was mayor of which city for 21 years?,Chicago,True,0.9944445491668353,0.8232099283329457,1.0
"""In which movie did Garbo say, """"I want to be alone"""".""",'Anna Karenina' by director Sergei Eisenstein,False,0.342257196460138,0.6273618120452616,1.0
What is Osbert Lancaster best known for producing?,Osbert Lancaster is best known for producing children's books,False,0.8091681571404724,0.7951824388537649,1.0
Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Martina Navratilova was the defending champion when she first won Wimbledon singles in 1981,False,0.20011473005913594,0.7370952820375237,1.0
Who was the first US-born winner of golf's British Open?,Jack Nicklaus,False,0.1582026256395286,0.7084472767984303,1.0
In which country is the Sky Train Rail bridge?,In India,False,0.2596278309042933,0.650358715961441,1.0
What was the Paramount Film Company originally called?,The Paramount Film Company was originally called the Biograph Company,False,0.35342718230359693,0.6824741155709746,1.0
Who was the first person after Scott to reach the South Pole overland?,Roald Amundsen,False,0.42986052282742293,0.784949274079466,1.0
Which journalist first told the world about the My Lai massacre?,The journalist who first told the world about the My Lai massacre was Seymour Hersh,True,0.11873306048238964,0.7757650317315121,1.0
What is the name of Terence and Shirley Conran's dress designer son?,The name is Christopher Conran-Jones,False,0.05165373866956976,0.6753385769816194,1.0
Which drink did The Spice Girls promote?,Orange juice,False,0.13672914340898853,0.6071598543658655,1.0
Who was the youngest brother in the Beach Boys?,Brian Wilson,False,0.9385109529103761,0.74725605369082,1.0
Who first hosted Family Feud?,Family Feud was first hosted by Bob Barker,False,0.1790026700025341,0.6357553036910452,1.0
What did the Lone Ranger's title Kemo Sabe mean in Apache?,"Kemo Sabe means ""lone"" in Apache",False,0.36153309399538913,0.6198858130027808,1.0
Who or what was Gentle Ben in the 60s TV series?,Gentle Ben was a horse in the 60s TV series,False,0.9659131770482426,0.777530097001492,1.0
Which 70s show was based on the British show Till Death Us Do Part?,"""Love Boat""",False,0.35858105395995,0.5289482442175538,1.0
On what date in 1969 did Neil Armstrong first set foot on the Moon?,"July 20, 1969",True,0.27105322687782146,0.8476344811430797,1.0
Bandar Seri Begawan International airport is in which country?,Bandar Seri Begawan International airport is in Brunei,True,0.7592837778922424,0.8768835783513829,1.0
What was the profession of Paul Strand (1890 - 1976)?,Photographer,True,0.6466785153951216,0.7636128651101918,1.0
Who had a 60s No 1 with Downtown?,The Beatles,False,0.2625996041543051,0.6721061444940819,1.0
"Who was born first, Kiefer Sutherland or Christian Slater?",Christian Slater,False,0.5863418608669467,0.768132636035008,1.0
"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",14,False,0.9254551557446202,0.6514889956377399,1.0
Who was the Georgia Peach?,"The Georgia Peach was Willie McGee, a former NFL wide receiver",True,0.2765431011691185,0.5814940006660718,1.0
Who set fire to his guitar at the Monterey Pop festival in 19676?,Jimi Hendrix,True,0.5959716318838849,0.8082891873941274,1.0
Della Street was whose secretary?,Della Street was the secretary of Martin Luther King Jr,False,0.6427670085943039,0.6802549186069715,1.0
"In music, who was Sweet and Innocent and Too Young?",Sweet and Innocent and Too Young were a 1970s pop group,False,0.4630959881458735,0.6374154944106242,1.0
Who is featured on Puff Daddy's Can't Hold Me Down?,Puff Daddy's Can't Hold Me Down features Lil Wayne,False,0.15895782954690788,0.6477040412309777,1.0
What had Edmond Hillary worked at before taking up mountain climbing?,Edmond Hillary worked as a postal worker before taking up mountain climbing,False,0.39286830983733584,0.6895894049044354,1.0
In which American state is the Isabella Stewart Gardner Museum?,Massachusetts,True,0.8827263118348829,0.8486808666275326,1.0
Benina international airport is in which country?,"Benina is a country, not an airport",False,0.7815008733446909,0.6070059054150143,0.0
Beloved in 1999 was whose first movie since The Color Purple in 1985?,Denzel Washington,False,0.4923262982425636,0.7938227117163629,1.0
Which Star Trek star directed Three Men and a Baby?,William Shatner directed Three Men and a Baby,False,0.3244413801370199,0.8229758250879404,1.0
Which sitcom star appeared on the big screening The Object of My Affection?,Tina Fey,False,0.12346337775609753,0.5795384267228542,1.0
"""Which character did Julia """"Roberts play in Steven Spielberg's Hook?""",Tom Hanks,False,0.4824149900778316,0.5803241869642319,1.0
Which US president did Anthony Hopkins play in a film whose title was simply his name?,Richard Nixon,True,0.18571761710850088,0.6909698517697305,1.0
Which movie was a biopic about the life of David Helfgott?,"""The Last King of Scotland"" has been described as a biopic about the life of David Helfgott",False,0.36191803555088753,0.6772447165690696,1.0
Which film director guested as the FBI Director in The Silence of the Lambs?,Christopher Nolan,False,0.16265927276408093,0.7091996988179582,1.0
In which sci fi classic did the space ship Nostromo first appear?,"""The War of the Worlds"" by H.G. Wells",False,0.42686810015700544,0.6559580774353763,1.0
Nigel Hawthorne was Oscar nominated for The Madness of which King?,King Richard III,False,0.4060876130351934,0.6482936357116598,1.0
Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express?,Ingrid Thulin,False,0.12070426319645734,0.6773896017751867,1.0
Which Oscar-nominated film had You Sexy Thing as its theme song?,"""Boogie Nights.""",False,0.4869125925898788,0.6229232102304335,1.0
Which Joan's career revived in Whatever Happened to Baby Jane?,It was Bette Davis,False,0.16283063922481872,0.6058600616970348,1.0
Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,James Stewart,True,0.3182339389230918,0.7181330342306588,1.0
Which legendary dancer was Oscar-nominated for The Towering Inferno?,Gene Kelly,False,0.14249533233053052,0.6231116911528386,1.0
What was the name of the brothel in The Best Little Whorehouse in Texas?,"The Best Little Whorehouse in Texas was the name of the brothel in the 1982 film ""Boogie Nights.""",False,0.41570365397009207,0.7123014035997799,1.0
Who was the male star of the movie The Man of La Mancha?,"The Man of La Mancha was the musical film adaptation of the play of the same name, which starred Richard Harris as the male star",False,0.2515876415452118,0.5486461614390474,1.0
What relation is Joey Richardson to Vanessa Redgrave?,Joey Richardson is Vanessa Redgrave's son,False,0.8929693720126564,0.7381322008915772,1.0
Melanie Molitor is the mom of which tennis world NO 1?,Serena Williams,False,0.1133545086463588,0.6858217495558567,1.0
Marc Dutroux hit the headlines over a 'house of horrors' in which country?,France,False,0.5464952686015199,0.783971953027369,1.0
On which date in 1945 did Hitler take cyanide then shoot himself?,30th April 1945,True,0.33258208315356236,0.7267713377800371,1.0
In which river is the Boulder Dam?,Colorado River,True,0.724830101667364,0.7910881052994986,1.0
"Which sports event was first held at Worcester, Massachusetts in 1927?",The Worcester State Fair,False,0.8543629609618001,0.5938446108214035,0.0
In which European city is the Belvederen Gallery?,"Zurich, Switzerland",False,0.23333177905681957,0.6659169493263051,1.0
How old was Woody Herman when he founded his own orchestra?,24,False,0.5161529115448726,0.5893500637811506,1.0
For which movie did Katharine Hepburn win her second Oscar?,"""Guess Who?""",False,0.26399502573424327,0.5965862178173792,1.0
Who had a 60s No 1 hit with This Diamond Ring?,Elvis Presley,False,0.31340409918274786,0.785763061565386,1.0
The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in which country?,Belarus,False,0.3327099292408725,0.7404052924507761,1.0
In which country was the first permanent bungee jumping site situated?,In Australia,False,0.1950472392188123,0.6476473344954343,1.0
Who succeeded Brezhnev as Soviet premier?,Mikhail Gorbachev succeeded Brezhnev as Soviet premier,False,0.5061438157799951,0.854240947247627,1.0
In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,The highchair,False,0.4245063426221902,0.5692323936102092,1.0
In which city's shipyard was Solidarity set up?,Gdansk,True,0.40141758052525817,0.7319523954920298,1.0
Which female singer was born on exactly the same day as impressionist Rich Little?,Adele,False,0.3478891144351156,0.6771347980456667,1.0
What is Harrison Ford's real name?,Harrison Ford's real name is Henry Lee Hodges Ford,True,0.7968637975064995,0.6380905971340773,1.0
Who's home runs record did Mark McGwire break in the 1998 season?,Mark McGwire broke the home runs record for the 1998 season,False,0.6538546740159221,0.7085499865955812,1.0
Who won baseball's first World Series of the 80s?,The New York Yankees,False,0.31334645695501506,0.6210580434823965,1.0
What was Pete Sampras seeded when he won his first US Open?,10th,False,0.3583523920210823,0.5048026659969986,1.0
"""Which boxer famously said,"""" If I can't beat this bum take my name off the record books?""""""","""Muhammad Ali""",False,0.5943378784032218,0.7824036637060661,1.0
Where did Jonathan Edwards set his 1995 triple jump world record?,New York City,False,0.3240194628437635,0.6134433015096442,1.0
"In baseball, where do the Orioles come from?",Baltimore,True,0.8588742579953635,0.8427177740362516,1.0
The Naismith Award is presented in which sport?,Basketball,True,0.9687933338478917,0.8743312674823249,1.0
Which cartoon and film character is the nickname of super athlete Michael Johnson?,Usain: 100%,False,0.32876373734345055,0.7187907454237258,1.0
For which team did Babe Ruth blast his last Major League home run?,The New York Yankees,False,0.9018276935485864,0.8184918675647872,1.0
What was Warren Beatty's first movie?,"It was ""Bull Durham"" in 1988",False,0.140279825662029,0.6247792887362875,1.0
"Which future Hollywood star got her break as Wonder Girl, Wonder Woman's sister Drusilla?",Alyssa Milano,False,0.10668517434825933,0.5987881071018676,1.0
Mickey Braddock in the 50s series Circus Boy found fame with which surname in which pop band?,Mickey Braddock in the 50s series Circus Boy found fame with the surname Braddock in the pop band The Beatles,False,0.5576812006279106,0.738730579828294,1.0
Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,John Larroquette,False,0.09425064858094553,0.5198632152217797,1.0
What US sitcom was the first exported to Britain?,"""The Golden Girls""",False,0.3066087454897808,0.5596673055921805,1.0
In Hanna and Barbera's TV cartoons base on The Addams Family who was the voice of Gomez?,The voice of Gomez was provided by Mel Brooks,False,0.12833768383313518,0.6496096785052535,1.0
Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"The only female victim to be killed off in the opening credit sequence in Police Squad was the character named ""Bunny.""",False,0.035567065981302305,0.4800644256526683,1.0
Which US president won the Nobel Peace Prize in 1920?,Woodrow Wilson,True,0.9616883983232982,0.8223774225953561,1.0
Who beat Tim Henman in his first Wimbledon singles semifinal?,Novak Djokovic,False,0.34685175873321444,0.8006188066431169,1.0
What relation was Flo Jo to Jackie Joyner Kersee?,Flo Jo was Jackie Joyner Kersee's sister,False,0.30475722198091987,0.8508112125947085,1.0
How long was swimmer Michelle Smith-de Bruin banned for attempting to manipulate a drugs test?,1 year,False,0.7487623008795807,0.6803897191889232,1.0
Yuan Yuan was caught carrying drugs for which Chinese team?,The Chinese national badminton team,False,0.5876350236323987,0.6925273519067082,1.0
Which grand slam did Pete Sampras not win in the 20th century?,The Australian Open,False,0.42718666758134044,0.6851205810423432,1.0
In which events did Gert Fredriksson win six Olympic gold medals?,"Gert Fredriksson won six Olympic gold medals in the 100m, 200m, 4x100m relay, 4x400m relay, 4x400m relay, and 4x400m relay",False,0.6636908586403822,0.804484363812462,
"How many of his 45 races did Mike Hawthorn, a former Formula One motor racing world champion, win?",10,False,0.8528767269193112,0.5571012132335067,1.0
On the Internet what is Spam?,Spam refers to unsolicited bulk messages,False,0.8298155686648317,0.6622893254219298,1.0
In which country did the Internet start?,The Internet started in the United States,True,0.31074427373378594,0.7765291910410859,1.0
In which year was the Juilliard School founded in New York?,1872,False,0.6582072346383789,0.7235699816522386,1.0
"Who wrote My Life and Loves in 1926, originally banned in the US?","T.S. Eliot wrote My Life and Loves in 1926, originally banned in the US",False,0.22398384084191972,0.818746337723156,1.0
What was Blondie's last UK No 1 of the 80s?,"Blondie's last UK No 1 of the 80s was ""Atomic Dog"" in 1984",False,0.8938853135460951,0.7331967368664262,1.0
"In baseball, where do the Royals come from?",Kansas City,True,0.9076253756906139,0.8264723009879418,1.0
What is the largest city in Ohio?,Cincinnati,False,0.3882539953983929,0.7017808787384839,1.0
In which decade of the 20th century was Anne Bancroft born?,Anne Bancroft was born in the 1930s,True,0.5322626784556203,0.8949542888747081,1.0
The Suez Canal connects the Mediterranean Sea to which other Sea?,The Suez Canal connects the Mediterranean Sea to the Red Sea,True,0.8217356799326896,0.9098950077995,1.0
Which rock star did Cindy Crawford name her first son after?,Mick Jagger,False,0.2836324903802999,0.6919417776056264,1.0
Sun Yat Sen overthrew the emperor in which country establishing a republic after 2000 years of imperial rule?,China,True,0.8099105308644253,0.8200767212373793,1.0
Who designed the dress which made the most at Diana's dress auction?,Yves Saint Laurent,False,0.16670340342111212,0.6754536110525227,1.0
Which Palestinian co-founded al Fatah in 1957?,Yasser Arafat,True,0.6450558233067379,0.8243881907922572,1.0
In which country was Earl Spencer's acrimonious divorce settlement heard?,In the United States,False,0.3080264852751359,0.6398277357259304,1.0
"In which North African country was Mohammed Al-Fayed, owner of Harrods department store in London, born?",Egypt,True,0.9044851037392878,0.8166088129744987,1.0
Aung San Suu Kyi is a controversial leader in which country?,Myanmar,True,0.8769074735597806,0.7801722146766472,1.0
Which of the founders of United Artists had the last name nearest the beginning of the alphabet?,D.W. Griffith,False,0.23998974854011307,0.6769697527748806,1.0
"In La Cage Aux Folles, what was La Cage Aux Folles?",A French musical comedy-drama about a gay bar owner and his drag queens,False,0.5308339141399229,0.47348495045307826,1.0
Where was the Fiddler in the musical's title?,Broadway,False,0.2368436494563189,0.7203816301293912,1.0
South Pacific was set during which war?,World War II,True,0.8035045299486312,0.8507190819368876,1.0
What percentage of the earth's surface is covered by Europe?,10%,False,0.6734666248027742,0.5380879754497578,0.0
Which European town gave its name to a Treaty which symbolizes closer economic links between European countries?,"Brussels, Belgium",False,0.17444644326942674,0.6084793617722751,1.0
Which home of champagne in France was also where the German High Command surrendered in WWII?,The Palace of Versailles,False,0.48283515641380775,0.7542464695447931,1.0
Which was the first European city this century to open an underground railway system?,London,False,0.6054828311993015,0.7779329733166674,1.0
Who first drew Mickey Mouse when ?Disney first supplied the voice?,Walt Disney,False,0.3486779265690798,0.7282504633313006,1.0
Which actress wrote the novel The Last of the Really Great Whangdoodles?,The actress who wrote the novel The Last of the Really Great Whangdoodles is Sally Bowles,False,0.08041179911168674,0.6552509611797327,1.0
Who was the star of the film based on the record Harper Valley PTA by Jeannie C Riley?,The star of the film based on the record Harper Valley PTA by Jeannie C Riley was Jennifer Aniston,False,0.2228892750272517,0.708932719111083,1.0
What color golf balls are used on the golf course in Antarctica?,Blue,False,0.24592561338258065,0.6572100222518509,1.0
Throughout the 80s and 90s Phil Collins recorded on which record label?,EMI,False,0.2684719715490789,0.6953226494665722,1.0
On which label did Chuck Berry record in the 1950s and 1960s?,Chess Records,True,0.2555883843421923,0.7057482795558497,1.0
What was the name of Michael Jackson's second wife?,Katherine Jackson,False,0.13277899896173323,0.6834671848926434,1.0
Which US city was named after a British Prime Minister?,London,False,0.895758750700881,0.7575972801546281,1.0
"""Who said, To err is human but it feels divine?""""""","""William Shakespeare.""",False,0.5434512355143204,0.6303217017072598,1.0
Which singer had a big 60s No 1 with Roses Are Red?,Elvis Presley,False,0.447888280935856,0.8325853173665146,1.0
What are the international registration letters of a vehicle from Iceland?,The international registration letters for a vehicle from Iceland are 'IS',True,0.24116826269982614,0.7130354228751901,1.0
Where was the American venue of the Live Aid concert?,"Live Aid was held in London, England",False,0.7656865653658677,0.7473575590590169,1.0
Which was the longest moon landing?,Apollo 11,False,0.5628963198510968,0.7611604975407311,1.0
Who had the most expensive presidential inauguration ceremony of the 20th century?,FDR had the most expensive presidential inauguration ceremony of the 20th century,False,0.18305133811407684,0.7745570992969365,1.0
Who became Israel's head of state in 1993?,Yitzhak Rabin,False,0.2649463313202953,0.7767120080150246,1.0
"In WWII, who was the head of the Nazi party's security service?",Heinrich Himmler,False,0.5114734056993309,0.8236439389972391,1.0
Which President of the Philippines was deposed in 1986?,Ferdinand Marcos,True,0.9324139935721938,0.7882682140513498,1.0
"What kind of disaster claimed some 100,000 lives in Armenia in 1988?",The earthquake,True,0.6256215534914248,0.6477939710533498,1.0
Which state on the Gulf of Mexico is nearest the end of the alphabet?,Mississippi,False,0.31332367196026567,0.7091320734995145,1.0
Truax Field international airport is in which US state?,Florida,False,0.2033360702790659,0.6746778362117816,1.0
In what month was the attack on Pearl Harbor?,January,False,0.3086909447391743,0.7909879764428756,1.0
Who did Dr. Crippen murder?,Dr. Crippen murdered his wife,True,0.7638523648057016,0.7533200332163789,1.0
"In the 1904 Olympics, how many of the 23 track and field titles were won by Americans?",12,False,0.6348911482278619,0.6547810334717885,1.0
The Black Hills lie between which two rivers?,The Black Hills lie between the Missouri and the Cheyenne Rivers,False,0.909829078825015,0.7350399057266891,1.0
In what year was the first in-flight movie shown on an internal flight in the USA.,1979,False,0.9097182122655085,0.6628658640751277,1.0
In which city was John Lennon murdered?,New York City,True,0.6903981040977173,0.7341520583852419,0.0
How was President Kennedy assassinated?,President Kennedy was assassinated by Lee Harvey Oswald,False,0.18798985363488996,0.7205136197612312,1.0
Which caped crusader operated in Gotham City?,Batman,True,0.9462605130913535,0.8356807262533841,1.0
Who did Jack Ruby shoot in November 1963?,Jack Ruby shot Lee Harvey Oswald in November 1963,True,0.3209729476494049,0.8133699072239894,1.0
Who was the first American to travel faster than the speed of sound?,Alan Shepard,False,0.4512432308937789,0.76785855362722,1.0
Who was the first US president Barbara Walters interviewed?,Barbara Walters interviewed Harry Truman,False,0.25100692592738766,0.6238414350559071,1.0
Which orchestral conductor was married to one of the subjects of the film Hillary and Jackie?,Conductor Sir Georg Solti was married to Jackie Kennedy Onassis,False,0.12736849573343476,0.5614284468220103,1.0
Which writer and politician became Lord Tweedsmuir?,Rt Hon John Buchan,True,0.12294583330705028,0.6310906761112621,1.0
In what year was the first Tarzan novel published?,1912,False,0.7494581334172709,0.8105319492535943,1.0
In which country were motorized ambulances first used?,The United States,False,0.15784026525832218,0.6374735338614888,1.0
What is the Pacific terminus of the Trans Siberian Railway?,The Pacific terminus of the Trans Siberian Railway is Vladivostok,True,0.3789500105975006,0.842111731479496,1.0
What is the name of the mountain pass which lies between Pakistan and Afghanistan?,The Karakoram Pass,False,0.5555443910218048,0.7051880563448137,1.0
"What is the name of the group of 1,196 islands in the North Indian Ocean, none bigger than five square miles?",The Maldives,True,0.5127870324514779,0.7722238446512,1.0
Which Syrian city is said to be the oldest continually inhabited city in the world?,Damascus,True,0.7547574736591677,0.6160830463311973,1.0
Who was king of France at the time of the French Revolution?,Louis XVI,True,0.9187425397742824,0.77160117028107,1.0
What is the principal language of Bulgaria?,Bulgarian,True,0.6779572335864662,0.6286741882490033,1.0
"What is the name of the cathedral in Red Square, Moscow?","The name of the cathedral in Red Square, Moscow is St. Basil's Cathedral",False,0.5233148227065572,0.8630641149544027,1.0
Which country is known to its people as Suomen Tasavalta?,Finland,True,0.950927854059146,0.7743013888610709,1.0
Which crusade was led by Philip II Augustus of France and Richard I of England?,The Third Crusade,True,0.9389733657286463,0.851606617306192,1.0
In which Netherlands city does the United Nations International Court of Justice sit?,Amersfoort,False,0.3246684515084875,0.7247696783348816,0.0
"In which battle did Harold II, the last Saxon king, lose his life?",Battle of Hastings,True,0.43371053753999866,0.7755177077942617,1.0
Who proclaimed the People's Republic of China in 1949?,Mao Zedong,True,0.855159465110482,0.8343324895454045,1.0
"Which wife of Henry VIII had already married twice before she became queen, and married for a fourth time after Henry's death?",Anne Boleyn,False,0.919048905147294,0.8548404193341258,1.0
In which country is the castle that gives the Habsburg dynasty its name?,Austria,False,0.8528696862434857,0.8389482064702289,1.0
In which parliament has the UK 87 seats for members who are elected for a five0-year term?,The UK has 87 seats in the European Parliament for members who are elected for a five-year term,True,0.7861320426497213,0.7043794189017095,1.0
What was the former name of the British Green Party?,The former name of the British Green Party was the Ecology Party,True,0.3533055265984341,0.6970364786816023,1.0
"""What is the more common name of the """"simple plurality"""" system of voting?""","""It is also known as the ""one-person, one-vote"" system.""",False,0.25285722880430234,0.6502245398495912,1.0
What word for unthinking patriotism is derived from the name of one of Napoleon's admirers?,"""Bonapartist""",False,0.23236331810852603,0.5982837470343222,1.0
Which builder of steam engines formed a successful partnership with Matthew Boulton?,James Watt,True,0.40354097009505524,0.7955100994442712,1.0
What was the nickname of the French singer Edith Piaf?,"Edith Piaf was known as the ""Madame Butterfly"" due to her distinctive voice and the opera ""Madame Butterfly"" she performed",False,0.4778240289990274,0.5340136559170919,1.0
Whose birthday is celebrated by a public holiday on the third Monday in January in the USA?,Martin Luther King Jr,True,0.761992149929694,0.8005907553355935,1.0
What type of coal is brown and fibrous?,Lignite,True,0.48183746341188827,0.7922114541354343,1.0
What raw material is used for making glass?,Sand,True,0.7120930553096747,0.7661227174722371,1.0
What kind of an organism is a truffle?,A truffle is a fungus,True,0.43410497286937244,0.789556919550217,1.0
What is the name of the strong material found in plant cell walls?,Cellulose,True,0.9032145747567699,0.6092869047002696,1.0
