question,answer_pred,correct,token_prob_first,token_prob_mean,verbalized_conf
What is Matthew McKay's occupation?,Matthew McKay is an actor,False,0.9729851485749467,0.6869034453410819,1.0
What is Dominick Bellizzi's occupation?,Dominick Bellizzi is a chef,False,0.8950128567937683,0.7128126003425569,1.0
What is William Watson's occupation?,William Watson is a lawyer,False,0.8887304039553828,0.6078836260127314,1.0
What is Sarah Dawn Finer's occupation?,Sarah Dawn Finer is an actress,False,0.8522523027509112,0.6211781975586812,1.0
What is Brendan Canty's occupation?,Brendan Canty is a professional footballer,False,0.6779003799445651,0.6678642778032079,1.0
What is María Elena Marqués's occupation?,María Elena Marqués is a journalist,False,0.8715859587643763,0.6717338591859944,1.0
What is Michael Arad's occupation?,Michael Arad is an architect,True,0.8211066107790064,0.7316934747651995,1.0
What is Patrick O'Brien Demsey's occupation?,Patrick O'Brien Demsey is a lawyer,False,0.7630171115110875,0.7034953309904146,1.0
What is Ole Krarup's occupation?,Ole Krarup is a Danish chef,False,0.8233010156099623,0.6749635465453216,1.0
What is Antonio Álvarez Alonso's occupation?,Antonio Álvarez Alonso is a lawyer,False,0.3564787847322639,0.7063088260466384,1.0
What is Boutheina Jabnoun's occupation?,Boutheina Jabnoun is a journalist,False,0.8395245114151343,0.7312090068945305,1.0
What is Robert Viharo's occupation?,Robert Viharo is a software engineer,False,0.8163014058142916,0.6794282707733591,1.0
What is Ankita Sharma's occupation?,Ankita Sharma is a model,False,0.7508595039294014,0.6570944698371248,1.0
What is Robby Krieger's occupation?,Robby Krieger is an electronic musician,False,0.9157156966981793,0.7016055348905993,1.0
What is Paul's occupation?,Paul is a teacher,False,0.8114674637597006,0.6946885457763332,1.0
What is Shozaburo Nakamura's occupation?,Shozaburo Nakamura was a Japanese businessman,False,0.8505802715208821,0.6317412126427442,1.0
What is Esquerita's occupation?,Esquerita is a street performer,False,0.9080277088707034,0.6359993735700935,1.0
What is Derek Wheatley's occupation?,Derek Wheatley is a writer,False,0.8323224134560723,0.6891079986662931,1.0
What is Herman A. Barnett's occupation?,Lawyer,False,0.30117297835615936,0.7462102406552236,1.0
What is Modou Dia's occupation?,Modou Dia is a journalist,False,0.9070138338411035,0.6132660057034135,1.0
What is Alex Krieps's occupation?,Alex Krieps is a software engineer,False,0.8574884592838219,0.6432422797554874,1.0
What is Veronica Franco's occupation?,Veronica Franco is a writer,False,0.679396100479866,0.6527591497183038,1.0
What is Maev-Ann Wren's occupation?,Maev-Ann Wren is a writer,False,0.8217576106904754,0.712862367100512,1.0
"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?","Norman Crowther Hunt, Baron Crowther-Hunt is an author",False,0.7434463595444074,0.7883233342008462,1.0
What is Vincenzo Di Nicola's occupation?,Vincenzo Di Nicola is an Italian footballer,False,0.8845844284908093,0.695695819910835,1.0
What is Tor Aulin's occupation?,Tor Aulin is a musician,False,0.9533499494014257,0.7953779695970298,1.0
What is Henry Tizard's occupation?,Henry Tizard is an engineer,False,0.7967889342182002,0.7496508787624534,1.0
What is Glenn Albrecht's occupation?,Glenn Albrecht is an anthropologist,False,0.2459846934625848,0.6706114347815308,1.0
What is Thomas Hinds's occupation?,Thomas Hinds is an actor,False,0.9498044247923595,0.6970948604199607,1.0
What is Tobias Lindholm's occupation?,Tobias Lindholm is a Swedish singer-songwriter,False,0.6365085861622451,0.657751182593797,1.0
What is Lisa McRee's occupation?,Lisa McRee is a singer,False,0.8762265454416355,0.6083003399609966,1.0
What is Rick Gilmore's occupation?,Rick Gilmore is an actress,False,0.9186945564183081,0.6921122662619793,1.0
What is Jon Eikemo's occupation?,Jon Eikemo is an economist,False,0.5384106549285874,0.6967276147853375,1.0
What is Jilly Cooper's occupation?,Jilly Cooper is a novelist,False,0.5049024276601921,0.6347714583132777,1.0
What is Ingrid Martinez's occupation?,Ingrid Martinez is a writer,False,0.7458609358122141,0.6012240236121081,1.0
What is Teddy Riley's occupation?,Teddy Riley is an author and record producer,False,0.9806709296059731,0.6833319436964927,1.0
What is Gillian Raine's occupation?,Gillian Raine is a writer,False,0.821748977910274,0.6674549682280563,1.0
What is Tolis Voskopoulos's occupation?,Tolis Voskopoulos is a lawyer,False,0.8198630865556831,0.7265088270046556,1.0
What is Marco Ameglio's occupation?,Marco Ameglio is a professional cyclist,False,0.8527194312363907,0.6519105659723273,1.0
What is Mohd Sharkar Shamsudin's occupation?,Mohd Sharkar Shamsudin is a software engineer,False,0.8962078113351746,0.722442576052837,1.0
What is Anthony Sharp's occupation?,Anthony Sharp is a software engineer,False,0.7203094942196069,0.6535416131577318,1.0
What is Valgerður Bjarnadóttir's occupation?,Valgerður Bjarnadóttir is an Icelandic politician,False,0.8099604240240338,0.7832742914281995,1.0
What is Wallace Dollase's occupation?,Wallace Dollase is a lawyer,False,0.9792913796650595,0.7745296865947678,1.0
What is Claire Berlinski's occupation?,Claire Berlinski is a writer,False,0.6938384709534541,0.6350845955093488,1.0
What is James Cook's occupation?,James Cook was a navigator and explorer,False,0.6397634797966655,0.7347000080208551,1.0
What is Russell Stokes's occupation?,Russell Stokes is a cricketer,False,0.3848416715008298,0.636322818210474,1.0
What is Henk Bleker's occupation?,Henk Bleker is an architect,False,0.9644874943175766,0.7737060349622656,1.0
What is Jim Brown's occupation?,Jim Brown is a former American football player,False,0.9678980715394957,0.5996330146749406,1.0
What is Christoph Schlingensief's occupation?,Christoph Schlingensief is a film director,False,0.5229608509571835,0.7189709797936404,1.0
What is C. E. Webber's occupation?,C. E. Webber is an author,False,0.5259555647282221,0.784175603043334,1.0
What is Gladwyn Jebb's occupation?,Gladwyn Jebb is a writer,False,0.9803347590810789,0.8865365297244243,1.0
What is Dean Alfange's occupation?,Dean Alfange is a writer,False,0.966614900178531,0.6772247368587853,1.0
"What is Tyler, the Creator's occupation?","Tyler, the Creator is an artist",False,0.7523143208286188,0.6960121281020522,1.0
What is Edwin E. Ellis's occupation?,Edwin E. Ellis is an astronomer,False,0.5430627002484125,0.7656126069293671,1.0
What is Muhammad Ali Luqman's occupation?,Muhammad Ali Luqman is a writer,False,0.8139445798966838,0.6568372494824422,1.0
What is Ivo Perilli's occupation?,Ivo Perilli is a film director,False,0.702309431315659,0.7302798076108071,1.0
What is Nathan Purdee's occupation?,Nathan Purdee is an actor,False,0.8553468567854219,0.8175308690466169,1.0
What is Joseph Weydemeyer's occupation?,Joseph Weydemeyer is an engineer,False,0.9423860293624267,0.8025671585646371,1.0
What is Ai's occupation?,Ai is a programmer,False,0.8269270113868059,0.6518387908474873,1.0
What is Rinaldo del Mel's occupation?,Rinaldo del Mel is a painter,False,0.8961345580160482,0.7508468669234208,1.0
"What is Francis Howard, 5th Baron Howard of Effingham's occupation?","Francis Howard, 5th Baron Howard of Effingham was a lawyer",False,0.5346909052170056,0.6478859574819252,1.0
What is Luís Marques Guedes's occupation?,Luís Marques Guedes is an economist,False,0.798073115501523,0.7439569577885068,1.0
What is Nigel Sheinwald's occupation?,Nigel Sheinwald is a politician,False,0.9050106375309731,0.56277536447413,1.0
What is Ge You's occupation?,Ge You is a Chinese singer and actor,False,0.9608957164972628,0.5849806075051327,1.0
What is Annie Beustes's occupation?,Annie Beustes is a writer,False,0.7404791035881234,0.6929895352767304,1.0
What is Kazuyoshi Sekine's occupation?,Kazuyoshi Sekine is a manga artist,False,0.4730825476503368,0.6718407480250878,1.0
What is Elisa Bridges's occupation?,Elisa Bridges is an author,False,0.6358436377415102,0.6037606241538035,1.0
What is Domingo Eyzaguirre's occupation?,Domingo Eyzaguirre is a Spanish politician,False,0.5704112587704269,0.6838945472568271,1.0
What is Karol Życzkowski's occupation?,Karol Życzkowski is a mathematician,False,0.925642847735972,0.735499332736011,1.0
What is Joyce Tang's occupation?,Joyce Tang is a politician,False,0.8669063389876791,0.6112927938581612,1.0
What is Suzanne Lilar's occupation?,Suzanne Lilar is an actress,False,0.5960117028110586,0.6235629742958194,1.0
What is Karen Redman's occupation?,Karen Redman is an author,False,0.7437547966741952,0.6440831779230144,1.0
What is Jean-Yves Daniel-Lesur's occupation?,Jean-Yves Daniel-Lesur is a French politician,False,0.8691259667668475,0.6008903085594173,1.0
What is Eduard Looijenga's occupation?,Eduard Looijenga is a mathematician,True,0.5369690041140672,0.8123674931965971,1.0
What is Petrus Camper's occupation?,Petrus Camper was a mathematician and astronomer,False,0.897195937040712,0.6641135381707346,1.0
What is Charles Harrison's occupation?,Charles Harrison is an actor,False,0.8632863748798232,0.6779339903329654,1.0
What is Pathit Pisitkul's occupation?,Pathit Pisitkul is an actor,False,0.9356099981174826,0.7308002182310743,1.0
What is Jacopo Melani's occupation?,Jacopo Melani is an Italian Renaissance painter,False,0.42346556036975314,0.6748871200540294,1.0
What is Jeremiah Smith's occupation?,Jeremiah Smith is a lawyer,False,0.7916306906483387,0.6507125791635294,1.0
What is Richard Harris's occupation?,Richard Harris is an actor,False,0.8602924981903546,0.6989654245847999,1.0
What is Peter W. Barca's occupation?,Peter W. Barca is an engineer,False,0.889226497021521,0.7086354026485664,1.0
"What is Harold Lever, Baron Lever of Manchester's occupation?","Harold Lever, Baron Lever of Manchester was an industrialist and engineer",False,0.6155635101550095,0.6410136758153937,1.0
What is Peter Murnoy's occupation?,Peter Murnoy is a software engineer,False,0.957061232496177,0.6709260982703488,1.0
What is Spencer Williams's occupation?,Spencer Williams is an actor,False,0.7200332897072023,0.6999957141402409,1.0
What is Richard Lui's occupation?,Richard Lui is an entrepreneur,False,0.9571717391768317,0.6612695539786726,1.0
What is Charlotte von Hagn's occupation?,Charlotte von Hagn is a writer,False,0.6996483228194423,0.5989947428197299,1.0
What is James M. Geraghty's occupation?,James M. Geraghty is an attorney,False,0.7285482799855788,0.6711089377371394,1.0
What is Michael Hutchings's occupation?,Michael Hutchings is an actor,False,0.9071777450803246,0.6971793650030739,1.0
What is Gideon Olin's occupation?,Gideon Olin is a lawyer,False,0.8951595395098122,0.7368984110808406,1.0
What is Cecil Aldin's occupation?,Cecil Aldin is an actor,False,0.4778935550341726,0.6715249002762811,1.0
What is Malcolm David Kelley's occupation?,Malcolm David Kelley is an author,False,0.792264944047653,0.69905852499767,1.0
What is James Alex Msekela's occupation?,James Alex Msekela is a politician,False,0.7625778391309652,0.6294949580308953,1.0
What is Nancy Landon Kassebaum's occupation?,Nancy Landon Kassebaum is a former United States Senator from Kansas,False,0.4668861067611401,0.6701742460083956,1.0
What is Reinhold Mack's occupation?,Reinhold Mack is a painter,False,0.514691948221621,0.6369567996870075,1.0
What is Del Quentin Wilber's occupation?,Del Quentin Wilber is a lawyer,False,0.5378118667808822,0.7348861294903777,1.0
What is Pierre Pansu's occupation?,Pierre Pansu is a mathematician,True,0.8712378166201409,0.8515707641564929,1.0
What is Larry Coon's occupation?,Larry Coon is a software engineer,False,0.9016484648653247,0.6632782877597267,1.0
What is Masayoshi Nataniya's occupation?,Masayoshi Nataniya is an industrialist,False,0.7017868668519855,0.5999758436651145,1.0
What is Leonida Tonelli's occupation?,Leonida Tonelli is an Italian mathematician,True,0.8141352535667462,0.6429604191295479,1.0
What is Judith Rakers's occupation?,Judith Rakers is a professor of music,False,0.49461236574604434,0.620722993906798,1.0
What is Hiroyuki Arai's occupation?,"Hiroyuki Arai is a Japanese singer, songwriter, and record producer",False,0.8645322866310136,0.6551485440352646,1.0
What is Ernst Timme's occupation?,Ernst Timme is an economist,False,0.6045079708808273,0.6527012593972783,1.0
What is Bill Kintner's occupation?,Bill Kintner is an engineer,False,0.9643287652282073,0.7284845201876554,1.0
What is Francesco Vettori's occupation?,Francesco Vettori was an architect and painter,False,0.4446166530573548,0.6793577870533982,1.0
What is Melinda Mullins's occupation?,Melinda Mullins is a writer,False,0.7742141526183832,0.629186450666008,1.0
What is Tachibana no Moroe's occupation?,Tachibana no Moroe is a ninja,False,0.8171966074849655,0.7797229497792183,1.0
What is Susan Kent's occupation?,Susan Kent is an author,False,0.4697896880443789,0.6283548858160541,1.0
What is Meyer Lutz's occupation?,Meyer Lutz is a German politician,False,0.8658426982553721,0.6008580044157658,1.0
What is Ludwig Lichtschein's occupation?,Ludwig Lichtschein is a physicist,False,0.23722879118330978,0.6927312613640537,1.0
What is Will Smith's occupation?,Actor,True,0.46498725509271716,0.7304848205253011,1.0
What is Marjorie Margolies-Mezvinsky's occupation?,Marjorie Margolies-Mezvinsky is an attorney,False,0.7965925301871797,0.7273312467439333,1.0
What is Władysław Sławny's occupation?,Władysław Sławny was a Polish general and politician,False,0.799575206062125,0.7137837680339583,1.0
What is Pierre Chatenet's occupation?,Pierre Chatenet is a historian,False,0.8693644400829788,0.5981101043709854,1.0
What is Friedrich Carl von Savigny's occupation?,Lawyer,False,0.5363391786503874,0.7212397678203122,1.0
What is Luciano Vincenzoni's occupation?,Luciano Vincenzoni is a lawyer,False,0.9480659362775186,0.7158715875595532,1.0
What is Thandiswa Mazwai's occupation?,Thandiswa Mazwai is a singer,False,0.67823852114394,0.7969320613112925,1.0
What is Ameer Sultan's occupation?,Ameer Sultan is a politician,False,0.8986419438567472,0.663765083313134,1.0
What is Wenceslao Vinzons's occupation?,Wenceslao Vinzons is a Filipino mathematician,False,0.7507843868995958,0.7182172072248808,1.0
What is Maurizio Belpietro's occupation?,Maurizio Belpietro is a chef,False,0.8258423248238012,0.7077794081950315,1.0
What is Dash's occupation?,Dash is a software engineer,False,0.9146174783349306,0.6709444681994691,1.0
What is Baton Haxhiu's occupation?,Baton Haxhiu is a musician,False,0.7936562343783174,0.715446910363344,1.0
What is Johnson's occupation?,Johnson is a teacher,False,0.8267188668016243,0.6427010177311402,1.0
What is Samuel Wells Williams's occupation?,Samuel Wells Williams was an American lawyer and politician,False,0.9398608785992605,0.5897460847531473,1.0
What is Walter Köbel's occupation?,Walter Köbel is a historian,False,0.39713324243603504,0.6654791254012087,1.0
What is Debbie Johnson's occupation?,Debbie Johnson is a writer,False,0.45329473425983013,0.6618814378652768,1.0
What is John Scurti's occupation?,John Scurti is a lawyer,False,0.91985291420181,0.7191160134172667,1.0
What is John Barnes's occupation?,John Barnes is a novelist,False,0.7689607129560077,0.767533622412558,1.0
What is Kekko Fornarelli's occupation?,Kekko Fornarelli is a chef,False,0.8144683815688492,0.7374790314335954,1.0
What is T Power's occupation?,T Power is an actor,False,0.9165364494700479,0.7084442616916887,1.0
What is Adil Shamoo's occupation?,Adil Shamoo is a writer,False,0.9609107975356698,0.6301373026137788,1.0
What is Patrick Mulvany's occupation?,Patrick Mulvany is a lawyer,False,0.8314103448181808,0.7432708960210698,1.0
What is Graham Collier's occupation?,Graham Collier is a writer,False,0.8279355179816464,0.6713789154337773,1.0
What is Arcangelo Ghisleri's occupation?,Composer,False,0.3169309929734321,0.6602238873173765,1.0
What is Carlos María Ramírez's occupation?,Carlos María Ramírez is a composer and conductor,False,0.30146996752725885,0.6507029763911052,1.0
What is Tina Sloan's occupation?,Tina Sloan is a writer,False,0.46082540129065064,0.6548406854910014,1.0
What is Andrew Trischitta's occupation?,Andrew Trischitta is a professional basketball player,False,0.7699977099367726,0.6461881318151349,1.0
What is Gerard Kennedy's occupation?,Gerard Kennedy is a writer,False,0.9146758321710667,0.6305568304583886,1.0
What is Giora Godik's occupation?,Giora Godik is a software engineer,False,0.9340934123505698,0.7183972239297096,1.0
What is Lillian Lawrence's occupation?,Lillian Lawrence is an author,False,0.7449396939588693,0.661971426159407,1.0
What is Philip Rosenberg's occupation?,Philip Rosenberg is a journalist,False,0.5455710243412515,0.7405347657023772,1.0
What is Sudarshan Faakir's occupation?,Sudarshan Faakir is a writer,False,0.9154475322081019,0.7075561012251769,1.0
What is Shonali Bose's occupation?,Shonali Bose is an actress,False,0.6984175418620728,0.6947630600730413,1.0
What is Bruce Cockburn's occupation?,Bruce Cockburn is a singer-songwriter,False,0.40276087121545184,0.6581242996939591,1.0
What is Archibald Thomas Pechey's occupation?,Archibald Thomas Pechey is a retired British mathematician,False,0.8512088613165063,0.6477715533032447,1.0
What is Thomas Challis's occupation?,Thomas Challis is a historian,False,0.9290902639621996,0.6516292832089186,1.0
What is Mariana Vicente's occupation?,Mariana Vicente is a writer,False,0.8898518094664795,0.6966550047439052,1.0
What is Huntington Wilson's occupation?,Huntington Wilson is an actor,False,0.21276735856931525,0.6662386474531841,1.0
What is Gaziza Zhubanova's occupation?,Gaziza Zhubanova is a Russian actress,False,0.887668907453105,0.6611052561464074,1.0
What is Ek Yi Oun's occupation?,Ek Yi Oun is a singer,False,0.7106232723434487,0.8802390507460828,1.0
What is Benjamin Mount's occupation?,Benjamin Mount is a historian,False,0.8292347182063515,0.6583695756769392,1.0
What is Ivan Mládek's occupation?,Ivan Mládek is a politician,False,0.8971734034338013,0.6430460706050014,1.0
What is Bala's occupation?,Bala is a doctor,False,0.9162494556308088,0.6815792285160558,1.0
What is Steve Tom's occupation?,Steve Tom is a professional footballer,False,0.8751529429981368,0.656602308174336,1.0
What is Ilja Rosendahl's occupation?,Ilja Rosendahl is a software engineer,False,0.9165804958284206,0.7082003720804568,1.0
What is Ron Nyswaner's occupation?,Ron Nyswaner is a former professional football player,False,0.9120411903744964,0.6500490961078651,1.0
What is Thanasis Pafilis's occupation?,Thanasis Pafilis is a software engineer,False,0.9279451351547056,0.7089323865335222,1.0
What is Nicholas Sanduleak's occupation?,Nicholas Sanduleak is a geologist,False,0.6420623603948576,0.6220717074575927,1.0
What is Christopher Butson's occupation?,Christopher Butson is a writer,False,0.8000742140575403,0.6693853574121237,1.0
What is Otto Frankel's occupation?,Otto Frankel was a businessman,False,0.9069512454453377,0.6459581908141586,1.0
What is Hate Man's occupation?,"Hate Man is a fictional character from the Marvel Comics universe, and his occupation is not explicitly stated in the provided information. Therefore, I cannot provide a specific answer to this question",False,0.6959575973071523,0.5540808569932815,0.0
What is Rich Brightman's occupation?,Rich Brightman is an actor,False,0.9016031611295799,0.7175977607285866,1.0
What is Mr. Porter's occupation?,Mr. Porter is a fashion designer,False,0.8563970934938975,0.7620774564152283,1.0
What is Felix Walker's occupation?,Felix Walker is a writer,False,0.6592673570776133,0.6278103254900216,1.0
What is Javad Maroufi's occupation?,Javad Maroufi is a software engineer,False,0.9006941888012832,0.7223830949479256,1.0
What is Franz Seitz Sr.'s occupation?,Franz Seitz Sr. was a lawyer,False,0.3699239478142173,0.7239041803720885,1.0
What is Chris Jericho's occupation?,Chris Jericho is a professional wrestler,False,0.9283085435500953,0.7602458553888364,1.0
What is Frederick Dundas's occupation?,Frederick Dundas is a lawyer,False,0.8488444668752221,0.7323585462491795,1.0
What is Aim's occupation?,Aim is a singer-songwriter,False,0.5771800830523062,0.6176053288755563,1.0
What is Nadia Giosia's occupation?,Nadia Giosia is a writer,False,0.6628029961655784,0.6619801685962309,1.0
"What is Adele Capell, Countess of Essex's occupation?","Adele Capell, Countess of Essex is a member of the House of Capell",False,0.8564668241366391,0.7113748278215545,1.0
What is Edward Francis Hutton's occupation?,Edward Francis Hutton is an architect,False,0.8792283531949526,0.6511345492072084,1.0
What is Kanye West's occupation?,Musician,False,0.6938294140495312,0.8111088543171987,1.0
What is Hawthorne James's occupation?,Hawthorne James is an author,False,0.2818977355638822,0.6955452896430675,1.0
What is Sırrı Süreyya Önder's occupation?,Sırrı Süreyya Önder is a Turkish military officer,False,0.5344969154817305,0.720870053252589,1.0
What is Edward Norton's occupation?,Edward Norton is an actor,False,0.4121817656112769,0.6894548905657519,1.0
What is Linden Ashby's occupation?,Linden Ashby is a writer,False,0.9397987718958003,0.7153215910547747,1.0
What is Lord Frederick Spencer Hamilton's occupation?,Lord Frederick Spencer Hamilton is a peer and a member of the House of Lords,False,0.6816498631946966,0.645219779613514,1.0
What is Ann Friedman's occupation?,Ann Friedman is a journalist,False,0.8986305014837657,0.619106385002537,1.0
What is Olav T. Laake's occupation?,Olav T. Laake is a professor,False,0.8550053285164511,0.7680527725160574,1.0
What is Carolyn Eisele's occupation?,Carolyn Eisele is a historian,False,0.7259575020403438,0.6619584466632121,1.0
What is Jonathan Le Billon's occupation?,Jonathan Le Billon is a lawyer,False,0.39166207052566393,0.5980111873960403,1.0
What is Mildred Okwo's occupation?,Mildred Okwo is a Nigerian epidemiologist,False,0.57566989531276,0.6127236623401575,1.0
What is Eliza Lawrence's occupation?,Eliza Lawrence is a writer,False,0.6759600572200796,0.6807702328628866,1.0
What is Charles Combe's occupation?,Charles Combe is a historian,False,0.8232725294790444,0.6656682044520057,1.0
What is GQ's occupation?,GQ is a magazine,False,0.8058432900811239,0.6816271352772962,0.0
What is John D. Maurice's occupation?,John D. Maurice is an engineer,False,0.672577550813209,0.6356961849157118,1.0
What is Harvey Benge's occupation?,Harvey Benge is a retired American football player,False,0.9208958718650067,0.6154613780657702,1.0
What is William Greaves's occupation?,William Greaves is an engineer,False,0.9235310527303645,0.735846573933523,1.0
What is David Joyce's occupation?,David Joyce is a mathematician,False,0.9271325471177463,0.8080537902551951,1.0
What is Emmanuel Nnamdi Uba's occupation?,Emmanuel Nnamdi Uba is a lawyer,False,0.4290666003691532,0.6434940301497619,1.0
What is Zhu Houren's occupation?,Zhu Houren is a historian,False,0.8863064644355684,0.8850621211595352,1.0
What is Ayumi Hamasaki's occupation?,"Ayumi Hamasaki is a singer, songwriter, and actress",False,0.64135307545094,0.7360710165420414,1.0
What is Kristina Lugn's occupation?,Kristina Lugn is a journalist,False,0.6886308180434818,0.700695787419484,1.0
What is Luca Coscioni's occupation?,Luca Coscioni is an Italian comedian and actor,False,0.893386481578512,0.6904666614688001,1.0
What is Raymond S. Burton's occupation?,Raymond S. Burton is an author,False,0.9070477517714425,0.6651930186346474,1.0
What is Beth Hart's occupation?,Beth Hart is a singer-songwriter,False,0.6734010564642724,0.6859794155312191,1.0
What is Benazir Bhutto's occupation?,Benazir Bhutto was an politician,False,0.40251831141135014,0.6495910641028708,1.0
What is Alan Huckle's occupation?,Alan Huckle is a writer,False,0.6670096484322239,0.6670903587216008,1.0
What is Gunnar Uldall's occupation?,Gunnar Uldall is a politician,False,0.9237603577472561,0.5739335716051037,1.0
What is Vishwanath Rao Ringe's occupation?,Vishwanath Rao Ringe is an Indian politician,False,0.7437207732253793,0.7225942115371489,1.0
What is Alfred Mombert's occupation?,Alfred Mombert was a French mathematician,False,0.5819395917585408,0.644077976338656,1.0
What is Famke Janssen's occupation?,Actress,True,0.20419832459041423,0.7052359242417491,1.0
What is Sylwester Braun's occupation?,Sylwester Braun is a Polish composer and conductor,False,0.9021767397680559,0.5872895993773621,1.0
What is Jack Mackenzie's occupation?,Jack Mackenzie is a writer,False,0.8712052702130211,0.6796458799939876,1.0
What is Kiko Mizuhara's occupation?,Kiko Mizuhara is a singer and actress,False,0.7690981573779672,0.7262175489763043,1.0
What is Michael Radford's occupation?,Michael Radford is a politician,False,0.9159817695182982,0.6903956456077402,1.0
What is Henry Campbell-Bannerman's occupation?,Henry Campbell-Bannerman was a politician,False,0.6733745860851539,0.6669230954594515,1.0
What is Robert Voisey's occupation?,Robert Voisey is an artist,False,0.8488596075858224,0.6513853038142876,1.0
What is Richard Vaughan's occupation?,Richard Vaughan is a writer,False,0.9460805071325462,0.6381522496099529,1.0
What is Brian Eno's occupation?,Brian Eno is an artist and musician,False,0.5873186509340574,0.6360159878021192,1.0
