question,answer_pred,correct,token_prob_first,token_prob_mean,verbalized_conf
"What is Charles Strachey, 4th Baron O'Hagan's occupation?",Lord-in-waiting to King Charles II,False,0.39054586462688706,0.824856402439203,0.8
What is Akari Hayami's occupation?,She is an actress,False,0.07494939365992137,0.6620112642778302,0.85
What is Richard Martin's occupation?,Stock trader,False,0.2431561587261788,0.6642670215484001,0.7
"What is Harvey Peltier, Sr.'s occupation?",Can not determine occupation with given information,False,0.09626490004375528,0.7084057621761828,0.0
What is Paris's occupation?,Mayor of Paris,False,0.29765902621018003,0.7940937543472756,0.8
What is Fairfax M. Cone's occupation?,Librarian,False,0.686442672315246,0.8556042054140744,0.8
What is Colleen Zenk Pinter's occupation?,Librarian,False,0.16696610729619998,0.6928401860775365,0.8
What is Thomas McMurtry's occupation?,"Professor of Computer Science,",False,0.5391589449073839,0.730613029311937,0.85
What is Albert Bates's occupation?,"Environmental consultant, educator, and author",False,0.6753652707406115,0.7492061587357126,0.95
What is Heath's occupation?,Actor,False,0.6438829866190695,0.7921171463109485,0.8
What is Wise's occupation?,Financial advisor,False,0.2981973746982366,0.7753139216376299,0.7
What is Stevie Cameron's occupation?,Can't determine due to lack of information,False,0.11032923511908706,0.7931806180910722,0.0
What is Yoshiki Tonogai's occupation?,Economist,False,0.0815066991018472,0.6105077766643449,0.8
What is Geeling Ng's occupation?,Data unavailable,False,0.2914666841598128,0.6983002662044177,0.0
What is Bruce McDaniel's occupation?,Firefighter,False,0.4128371693476307,0.748649818980435,0.7
What is Thomas R. Whitney's occupation?,Data not provided in the reference text,False,0.21688194839774927,0.7203087081575879,0.0
What is William Lescaze's occupation?,Architect,True,0.9535044417447736,0.7947259630383864,0.8
What is Edwin Wallock's occupation?,Cannot determine due to lack of information,False,0.1368190151371499,0.7271015572507924,0.5
What is Tsutomu Seki's occupation?,Cannot determine due to lack of information,False,0.10255146795450751,0.7293701161693156,0.0
What is Matthew McKay's occupation?,"Psychologist,",False,0.7582216193690435,0.7920246606315101,0.85
What is Dominick Bellizzi's occupation?,Tennis player,False,0.8612659608298326,0.8792052468978585,0.8
What is William Watson's occupation?,Author,False,0.25662173531051524,0.6895031477531264,0.8
What is Sarah Dawn Finer's occupation?,Emergency medical technician,False,0.17429058725131535,0.6998587388526923,0.8
What is Brendan Canty's occupation?,Musician,True,0.5283833303483729,0.7986944943341276,0.8
What is María Elena Marqués's occupation?,Journalist,False,0.9454309356030003,0.8757376815745453,0.8
What is Michael Arad's occupation?,Architect,True,0.9114704740233356,0.8899203529716925,0.8
What is Patrick O'Brien Demsey's occupation?,Financial advisor,False,0.3288429140930068,0.7347015591541486,0.8
What is Ole Krarup's occupation?,Can't determine due to lack of information,False,0.14062178535721062,0.7836538535686415,0.0
What is Antonio Álvarez Alonso's occupation?,Journalist,False,0.715638332501635,0.8599610561473237,0.8
What is Boutheina Jabnoun's occupation?,Data analyst,False,0.7784544265770387,0.8292432796520322,0.8
What is Robert Viharo's occupation?,Cannot determine due to lack of information,False,0.21119981673085544,0.8034852562898464,0.0
What is Ankita Sharma's occupation?,Data Scientist,False,0.6605229388474454,0.7160626943493453,0.85
What is Robby Krieger's occupation?,Guitarist,True,0.9197455065350097,0.8473862927958083,0.8
What is Paul's occupation?,Bus driver,False,0.11263811140591104,0.6479457171057187,0.8
What is Shozaburo Nakamura's occupation?,Police officer,False,0.09839334678920014,0.6859057090270746,0.8
What is Esquerita's occupation?,Singer,False,0.3138767689769728,0.773442877423659,0.8
What is Derek Wheatley's occupation?,Salesman,False,0.1129810607783027,0.656590487115571,0.8
What is Herman A. Barnett's occupation?,Real estate broker,False,0.7417747444826442,0.782051503380032,0.8
What is Modou Dia's occupation?,Modou Dia is a politician,False,0.23238755675545872,0.7573383854879817,0.9
What is Alex Krieps's occupation?,Data not sufficient to determine occupation,False,0.3645346838930872,0.7267418117553541,0.0
What is Veronica Franco's occupation?,Representative,False,0.4431396547903613,0.7754287618802105,0.7
What is Maev-Ann Wren's occupation?,Singer-songwriter,False,0.27234249737486943,0.7578898933398249,0.8
"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?",Lord-in-waiting to the Queen,False,0.3261954005695398,0.5981825217987785,0.9
What is Vincenzo Di Nicola's occupation?,Chef,False,0.1304764611550567,0.649158368978536,0.8
What is Tor Aulin's occupation?,Journalist,False,0.4870590899302185,0.7854879162424665,0.8
What is Henry Tizard's occupation?,Aeronautical engineer,False,0.12466350795087934,0.6973105205711264,0.8
What is Glenn Albrecht's occupation?,"Not specified,",False,0.3116462584734366,0.6627458782925868,0.5
What is Thomas Hinds's occupation?,Data Analyst,False,0.3380051096454087,0.6991707835646256,0.8
What is Tobias Lindholm's occupation?,Film director,True,0.25939580927197853,0.7271237904705254,0.8
What is Lisa McRee's occupation?,Journalist,True,0.1175441090262769,0.6689343262934978,0.8
What is Rick Gilmore's occupation?,Military officer,False,0.11263429805783937,0.6810256767979426,0.7
What is Jon Eikemo's occupation?,Cannot determine confidence as the provided information does not include Jon Eikemo's occupation,False,0.2316986427955961,0.8284888446554295,0.0
What is Jilly Cooper's occupation?,Author,False,0.9801085582602465,0.8737402751477501,0.8
What is Ingrid Martinez's occupation?,Data analyst,False,0.3306437878890456,0.7087581975452567,0.8
What is Teddy Riley's occupation?,DJ and music producer,False,0.7793825285925302,0.8397012956343639,0.8
What is Gillian Raine's occupation?,Artist,False,0.1976537356109403,0.6571956728053102,0.7
What is Tolis Voskopoulos's occupation?,Cannot determine confidence as the information is not provided,False,0.08805544646266035,0.6959344223089553,0.0
What is Marco Ameglio's occupation?,"Insurance broker,",False,0.20556598217322034,0.6571706292391215,0.85
What is Mohd Sharkar Shamsudin's occupation?,Teacher,False,0.10930407340667002,0.6280337154553841,0.85
What is Anthony Sharp's occupation?,Data analyst,False,0.7701324707397248,0.848144084323813,0.7
What is Valgerður Bjarnadóttir's occupation?,Diplomat,False,0.143396634896694,0.7118446759863996,0.8
What is Wallace Dollase's occupation?,Can't determine due to lack of information,False,0.13995032536581214,0.791040601472869,0.0
What is Claire Berlinski's occupation?,Writer,False,0.37764109052391015,0.7175201605982287,0.8
What is James Cook's occupation?,Captain,False,0.28419394644611434,0.6828192561979707,0.7
What is Russell Stokes's occupation?,Data analyst,False,0.2573184568983496,0.696885541016766,0.8
What is Henk Bleker's occupation?,Unable to determine due to lack of information,False,0.14618336448251026,0.7931551185197357,0.0
What is Jim Brown's occupation?,Football coach,False,0.6390902361137508,0.7670040609478379,0.7
What is Christoph Schlingensief's occupation?,Director,True,0.4501893527440277,0.7197692551711516,0.8
What is C. E. Webber's occupation?,Teacher,False,0.23379324582483513,0.7018904345140027,0.8
What is Gladwyn Jebb's occupation?,Diplomat,True,0.4333575027185058,0.8230363436350314,0.8
What is Dean Alfange's occupation?,"Professor of Computer Science at University of California, Santa Barbara",False,0.1589414771853797,0.670767462545868,0.9
"What is Tyler, the Creator's occupation?",Musician,False,0.7489420239765202,0.8772083610092284,0.9
What is Edwin E. Ellis's occupation?,Pilot,False,0.17023151624377603,0.6228422731690365,0.7
What is Muhammad Ali Luqman's occupation?,Boxer,False,0.8372328307265455,0.7754041663297191,0.8
What is Ivo Perilli's occupation?,Firefighter,False,0.41792366155551436,0.7731448525237044,0.8
What is Nathan Purdee's occupation?,Farmer,False,0.36453007759459777,0.7542381594183936,0.8
What is Joseph Weydemeyer's occupation?,Military officer,False,0.3267257242067114,0.7040108658273776,0.8
What is Ai's occupation?,Data scientist,False,0.8499848229530613,0.8953201392556867,0.8
What is Rinaldo del Mel's occupation?,Banker,False,0.6005170961122631,0.8197066268534663,0.6
"What is Francis Howard, 5th Baron Howard of Effingham's occupation?",,False,0.428331533059373,0.5538572335143006,0.7
What is Luís Marques Guedes's occupation?,Financial advisor,False,0.12574803171988042,0.6658089550112648,0.7
What is Nigel Sheinwald's occupation?,Hairdresser,False,0.5359248377208709,0.7299213125290946,0.8
What is Ge You's occupation?,Actor,True,0.5410551362732223,0.7968119601640296,0.8
What is Annie Beustes's occupation?,Data not provided,False,0.2193195186623217,0.7152107381791029,0.0
What is Kazuyoshi Sekine's occupation?,Drummer,False,0.9383778540425824,0.8409905302518753,0.8
What is Elisa Bridges's occupation?,Cannot determine from the given information,False,0.2485443567995256,0.7353823101277829,0.0
What is Domingo Eyzaguirre's occupation?,Actor,False,0.40635656795693936,0.7522617289269548,0.8
What is Karol Życzkowski's occupation?,"Data not provided in the reference text,",False,0.2712659236582385,0.6890483094212164,0.0
What is Joyce Tang's occupation?,Data analyst,False,0.31854076493687256,0.6900410858864561,0.8
What is Suzanne Lilar's occupation?,Author,False,0.21452795480083892,0.6582551217426563,0.8
What is Karen Redman's occupation?,Teacher,False,0.16181368702255094,0.6655381213015783,0.7
What is Jean-Yves Daniel-Lesur's occupation?,Graphic designer,False,0.2156730973208889,0.7038193384673529,0.8
What is Eduard Looijenga's occupation?,Journalist,False,0.5150573304875996,0.8039451692490048,0.8
What is Petrus Camper's occupation?,Carpenter's son,False,0.7331795654273938,0.8270075259181747,0.6
What is Charles Harrison's occupation?,Software developer,False,0.19501859554470305,0.7259673703780147,0.7
What is Pathit Pisitkul's occupation?,Software developer,False,0.2661331946590706,0.6806113080634385,0.8
What is Jacopo Melani's occupation?,Singer,False,0.37217673174211496,0.7562112685724215,0.8
What is Jeremiah Smith's occupation?,Stockbroker,False,0.08881929206352239,0.6638453278122216,0.8
What is Richard Harris's occupation?,Actor,False,0.8166725602340003,0.8320752111326699,0.9
What is Peter W. Barca's occupation?,No information provided to determine his occupation with certainty,False,0.2708528369521771,0.745740896945407,0.0
"What is Harold Lever, Baron Lever of Manchester's occupation?",Lordship of an honor 70%,False,0.08951582503600053,0.6213054846188018,0.7
What is Peter Murnoy's occupation?,Salesman,False,0.3104321530078718,0.7467930992292178,0.8
What is Spencer Williams's occupation?,Cannot determine confidence as the information about Spencer Williams's occupation is not provided in the given context,False,0.13623708865957648,0.7642079286105058,0.0
What is Richard Lui's occupation?,News anchor,False,0.3503632337183749,0.7619864632442722,0.8
What is Charlotte von Hagn's occupation?,Cannot determine due to lack of information,False,0.28523306748423366,0.7874325536846775,0.5
What is James M. Geraghty's occupation?,Construction worker,False,0.612056903749601,0.8149409699448161,0.7
What is Michael Hutchings's occupation?,Teacher,False,0.21468398566493374,0.716163067851359,0.8
What is Gideon Olin's occupation?,Painter,False,0.1555273341228559,0.6364248712561505,0.8
What is Cecil Aldin's occupation?,Singer,False,0.8106984508534258,0.7895552573798121,0.8
What is Malcolm David Kelley's occupation?,Professor,False,0.45547508330536435,0.766622450889019,0.7
What is James Alex Msekela's occupation?,Data unavailable,False,0.3722336588585852,0.7043359150996759,0.0
What is Nancy Landon Kassebaum's occupation?,Senator,False,0.9584789871994751,0.8379026212967825,0.7
What is Reinhold Mack's occupation?,Truck driver,False,0.6042485998631393,0.8465162303311425,0.8
What is Del Quentin Wilber's occupation?,Can't determine due to lack of information,False,0.13456415859694718,0.7771445762179612,0.0
What is Pierre Pansu's occupation?,Cannot determine due to lack of information,False,0.16809990446205858,0.7435785347128504,0.5
What is Larry Coon's occupation?,Librarian,False,0.19519999122674103,0.7351903949920233,0.8
What is Masayoshi Nataniya's occupation?,Cannot determine confidence as the question contains a typo and the individual's name is likely a mistake,False,0.1878361157629982,0.6643652238385455,0.0
What is Leonida Tonelli's occupation?,Professor,False,0.18465277197194974,0.6826957595662546,0.7
What is Judith Rakers's occupation?,Television and radio personality,False,0.2450651550208543,0.6417746222022049,0.8
What is Hiroyuki Arai's occupation?,Pilot,False,0.11379678194617102,0.620926351521887,0.7
What is Ernst Timme's occupation?,Carpenter,False,0.14678171927518635,0.6713047241597259,0.7
What is Bill Kintner's occupation?,Fireman,False,0.21246118381991877,0.6995454416407804,0.7
What is Francesco Vettori's occupation?,Unable to determine occupation without additional context,False,0.11629192889640143,0.6676134094394457,0.0
What is Melinda Mullins's occupation?,Teacher,False,0.14935171817273982,0.6515458584680598,0.8
What is Tachibana no Moroe's occupation?,Soldier,False,0.20944875585076142,0.6502310663333289,0.9
What is Susan Kent's occupation?,Teacher,False,0.19212474580409308,0.6716683901249066,0.6
What is Meyer Lutz's occupation?,Firefighter,False,0.6763584649286032,0.7940689233225584,0.8
What is Ludwig Lichtschein's occupation?,Photographer,False,0.49646521234224644,0.8220259086874538,0.8
What is Will Smith's occupation?,Actor,True,0.9895819422567831,0.8420113707466962,0.9
What is Marjorie Margolies-Mezvinsky's occupation?,Representative,False,0.17009643759153809,0.6663034300230164,0.85
What is Władysław Sławny's occupation?,Journalist,False,0.24688619655672983,0.756454233321035,0.8
What is Pierre Chatenet's occupation?,Chef de cuisine,False,0.21371854278230396,0.7418083935097737,0.8
What is Friedrich Carl von Savigny's occupation?,Lawyer,False,0.6553188032082833,0.881703711373331,0.8
What is Luciano Vincenzoni's occupation?,Film director,False,0.5782027800675694,0.8193080617562102,0.8
What is Thandiswa Mazwai's occupation?,Singer,False,0.7382307716350405,0.8428136282836094,0.8
What is Ameer Sultan's occupation?,No information provided to determine his occupation,False,0.21159924910388903,0.7244464360532388,0.0
What is Wenceslao Vinzons's occupation?,Unable to determine due to lack of information,False,0.13998770112443695,0.7792839344851954,0.0
What is Maurizio Belpietro's occupation?,Chef,False,0.22453803611350429,0.6998471479979651,0.7
What is Dash's occupation?,"Dash is a character from the animated series ""Bob's Burgers"" and does not have a specific occupation mentioned, so his occupation cannot be determined with certainty",False,0.3419531658083901,0.7506941593436939,0.3
What is Baton Haxhiu's occupation?,Journalist,True,0.09952773540639819,0.6887490397896421,0.8
What is Johnson's occupation?,Politician,False,0.2059293009768516,0.7432434604724796,0.8
What is Samuel Wells Williams's occupation?,Missionary,True,0.49983221032998115,0.8132289548926898,0.8
What is Walter Köbel's occupation?,Security guard,False,0.21676051870064222,0.7145227915272772,0.8
What is Debbie Johnson's occupation?,Cannot determine confidence as the question does not provide information about Debbie Johnson's occupation,False,0.15869896641055947,0.7943317101705913,0.0
What is John Scurti's occupation?,Firefighter,False,0.5128330646377828,0.7966462355403438,0.8
What is John Barnes's occupation?,Not mentioned in the given information%,False,0.11661458133455813,0.6848949592838977,0.0
What is Kekko Fornarelli's occupation?,Chef,False,0.20685768295648038,0.6951441872719379,0.8
What is T Power's occupation?,Data not provided in the question,False,0.252837847642732,0.7911951332462757,0.0
What is Adil Shamoo's occupation?,Journalist,False,0.6305459717591294,0.8134706213152446,0.8
What is Patrick Mulvany's occupation?,Journalist,False,0.9330474717323771,0.8460708865547052,0.8
What is Graham Collier's occupation?,Cannot determine due to lack of information,False,0.29956293615846336,0.808973454563761,0.5
What is Arcangelo Ghisleri's occupation?,Painter,False,0.24150365734087856,0.74355314326953,0.8
What is Carlos María Ramírez's occupation?,Journalist,True,0.30269199436514105,0.7695183098947695,0.8
What is Tina Sloan's occupation?,Teacher,False,0.19014206909443707,0.665627479300941,0.8
What is Andrew Trischitta's occupation?,Financial advisor,False,0.12101445776064478,0.6982721127619266,0.7
What is Gerard Kennedy's occupation?,Writer,False,0.3380298909634288,0.7639977231505052,0.8
What is Giora Godik's occupation?,,False,0.19989135231897745,0.6301263232420249,0.5
What is Lillian Lawrence's occupation?,Teacher,False,0.2708652681845366,0.7040066631152971,0.8
What is Philip Rosenberg's occupation?,"Curator of Political History at the Smithsonian Institution,",False,0.2664084291204164,0.708750312443941,0.98
What is Sudarshan Faakir's occupation?,Cannot determine confidence as the specific occupation of Sudarshan Faakir is not provided in the given information,False,0.26993074231743563,0.8390608166755796,0.0
What is Shonali Bose's occupation?,Documentary filmmaker,False,0.3617376523440374,0.7653991691992185,0.8
What is Bruce Cockburn's occupation?,Musician,False,0.6728478633998705,0.8677893275614986,0.9
What is Archibald Thomas Pechey's occupation?,,False,0.39216958989820366,0.5306874810470267,0.8
What is Thomas Challis's occupation?,Professor of Chemistry,False,0.4568610790539786,0.7012471658017494,0.8
What is Mariana Vicente's occupation?,Actress,True,0.5495728288003727,0.8368050637325719,0.8
What is Huntington Wilson's occupation?,Unable to determine due to lack of information,False,0.21353281804833893,0.8261560568176813,0.0
What is Gaziza Zhubanova's occupation?,Actress,False,0.3113087747250706,0.7539647128720741,0.8
What is Ek Yi Oun's occupation?,Chef,False,0.17948936386394693,0.6656960129154316,0.7
What is Benjamin Mount's occupation?,Can't determine due to lack of information,False,0.205371060873804,0.8250405972866041,0.0
What is Ivan Mládek's occupation?,Graphic designer,False,0.40020844470617495,0.7807947840885321,0.8
What is Bala's occupation?,Cannot determine due to lack of information,False,0.25278610149380976,0.7980903455023642,0.0
What is Steve Tom's occupation?,Security analyst,False,0.18716248221204465,0.6754810545807949,0.8
What is Ilja Rosendahl's occupation?,Data analyst,False,0.18152785713574426,0.6437007680652989,0.8
What is Ron Nyswaner's occupation?,Journalist,False,0.3324585664365876,0.7876373307724394,0.8
What is Thanasis Pafilis's occupation?,Journalist,False,0.18889871289182988,0.7376117479404168,0.8
What is Nicholas Sanduleak's occupation?,Astronomer,True,0.9312013389078383,0.854968835705249,0.8
What is Christopher Butson's occupation?,Cannot determine due to lack of information,False,0.15685827607945896,0.7932713794028107,0.5
What is Otto Frankel's occupation?,Teacher,False,0.2663879775219087,0.6622549135187352,0.8
What is Hate Man's occupation?,Security guard,False,0.26262439834004286,0.7471478661970011,0.8
What is Rich Brightman's occupation?,Art director,False,0.16364686943660325,0.7092589131385806,0.7
What is Mr. Porter's occupation?,Can't determine due to lack of information,False,0.1555985080864962,0.7488223540236776,0.0
What is Felix Walker's occupation?,Private investigator,False,0.09294153536117278,0.6340105588721736,0.8
What is Javad Maroufi's occupation?,Professor,False,0.2048245889475234,0.7424666510306662,0.7
What is Franz Seitz Sr.'s occupation?,"Professor of Surgery at University of California, San Francisco",False,0.3113838591247811,0.7111989403264806,0.8
What is Chris Jericho's occupation?,Professional wrestler,False,0.8651335302717743,0.881038949609406,0.9
What is Frederick Dundas's occupation?,Gentleman's occupation,False,0.10539834504586643,0.709206913240502,0.7
What is Aim's occupation?,Aim is a student,False,0.34705839462701915,0.7015234696898449,0.8
What is Nadia Giosia's occupation?,Cannot determine due to lack of information,False,0.16956366219808722,0.7696112788785965,0.0
"What is Adele Capell, Countess of Essex's occupation?",Lady-in-Waiting,False,0.2051183160365416,0.7303179500947176,0.9
What is Edward Francis Hutton's occupation?,Economist,False,0.12194686699098536,0.6342735124961063,0.8
What is Kanye West's occupation?,"Musician, rapper, and producer",False,0.9433944829909726,0.7949035464586993,0.95
What is Hawthorne James's occupation?,Professor,False,0.20156846920690796,0.6802359749564433,0.3
What is Sırrı Süreyya Önder's occupation?,Journalist,False,0.810268818425979,0.8262912657336008,0.8
What is Edward Norton's occupation?,Actor,False,0.988617241629599,0.8804328464798238,0.9
What is Linden Ashby's occupation?,Firefighter,False,0.25568123875405935,0.7028854263319296,0.8
What is Lord Frederick Spencer Hamilton's occupation?,Gentleman's gentleman or lackey,False,0.1773270177480104,0.5803204935579556,0.8
What is Ann Friedman's occupation?,Food writer and blogger,False,0.526228908405921,0.6519001658067398,0.8
What is Olav T. Laake's occupation?,Cannot determine due to lack of information,False,0.1636238903586439,0.7956376953920719,0.0
What is Carolyn Eisele's occupation?,Astronaut,False,0.8203560160420965,0.8589317816272001,0.7
What is Jonathan Le Billon's occupation?,"Author of the book ""The Man Who Knew Too Much""",False,0.4184436113214533,0.6892576998998968,0.85
What is Mildred Okwo's occupation?,Cannot determine due to lack of information,False,0.1185075738452841,0.7423887518007853,0.5
What is Eliza Lawrence's occupation?,Tutoring,False,0.23155337621548333,0.6841281267019941,0.7
What is Charles Combe's occupation?,Unable to determine due to lack of information,False,0.13497714865573518,0.7826575186187856,0.0
What is GQ's occupation?,GQ is not a person and does not have an occupation,False,0.7919924806829438,0.8799471857410583,0.9
What is John D. Maurice's occupation?,Pharmacist,False,0.10926697009191835,0.6889589510057176,0.8
What is Harvey Benge's occupation?,Security guard,False,0.4080069691150289,0.7992860181583454,0.8
What is William Greaves's occupation?,Film director and producer,False,0.40533341782715404,0.6985362319254911,0.8
What is David Joyce's occupation?,Professor of Philosophy and Chair of the Department of Philosophy at Ohio University,False,0.9010080086980645,0.6420467500047321,0.95
What is Emmanuel Nnamdi Uba's occupation?,Pilot,False,0.12574728220543793,0.625338670352476,0.8
What is Zhu Houren's occupation?,Emperor of the Later Liang dynasty,False,0.4469894412913747,0.7264058214963875,0.8
What is Ayumi Hamasaki's occupation?,Singer,True,0.9788797493609618,0.8768236420221931,0.9
What is Kristina Lugn's occupation?,Cannot determine due to lack of information,False,0.14321488486438771,0.7825149928721757,0.5
What is Luca Coscioni's occupation?,Author,False,0.10546480686589574,0.5893619792571733,0.6
What is Raymond S. Burton's occupation?,Cannot determine due to lack of information,False,0.10179317584944975,0.7739733693769056,0.5
What is Beth Hart's occupation?,Singer-songwriter,False,0.9592997437559303,0.8107190222009888,0.8
What is Benazir Bhutto's occupation?,Former Prime Minister,False,0.7099484735164496,0.8309802233233082,0.9
What is Alan Huckle's occupation?,Can't determine due to lack of information,False,0.15036556279704294,0.8037901746345582,0.0
What is Gunnar Uldall's occupation?,Fireman,False,0.11037333033664663,0.6656996631217903,0.7
What is Vishwanath Rao Ringe's occupation?,Priest,False,0.0989086739381228,0.6598199430084192,0.8
What is Alfred Mombert's occupation?,Cannot determine confidence as the text does not provide information about Alfred Mombert's occupation,False,0.0992749606416975,0.7707247269024838,0.0
What is Famke Janssen's occupation?,Actress,True,0.8975769884061104,0.8620838389935428,0.9
What is Sylwester Braun's occupation?,Dentist,False,0.25588455738267035,0.7511029446513815,0.8
What is Jack Mackenzie's occupation?,Firefighter,False,0.22359149393749145,0.7155485700564509,0.8
What is Kiko Mizuhara's occupation?,Fashion designer,False,0.9671010963500363,0.8991749777112958,0.8
What is Michael Radford's occupation?,Director,True,0.930397150026966,0.7912553170680928,0.8
What is Henry Campbell-Bannerman's occupation?,Politician,True,0.35587394884939877,0.7884821553625327,0.9
What is Robert Voisey's occupation?,Painter,False,0.09624573758177274,0.601053603577425,0.8
What is Richard Vaughan's occupation?,Professor of English literature,False,0.8533968936410251,0.7763676000536283,0.8
What is Brian Eno's occupation?,Producer and musician,False,0.6552532246750815,0.7749186664565717,0.9
What is Ernst Theodor Echtermeyer's occupation?,Surgeon,False,0.47187878995995225,0.7865658358465297,0.8
What is Felicia Chateloin's occupation?,Unable to determine due to lack of information,False,0.1310119303665011,0.7377190868712636,0.0
What is Debra Weeks's occupation?,Singer,False,0.7942780260743217,0.812813670342417,0.8
What is Bedřich Feigl's occupation?,Researcher,False,0.27576842042333916,0.7192718101128096,0.8
What is Richard Marles's occupation?,Cannot determine due to lack of information,False,0.2371140026686095,0.8117382328905856,0.5
What is Burna Boy's occupation?,Musician and singer,False,0.8444951743768178,0.8138177960610492,0.95
What is Michael Costa's occupation?,Military officer,False,0.21775275983234635,0.6707134252881505,0.8
What is Edward F. Cox's occupation?,Unable to determine due to lack of information,False,0.1008166064487035,0.7630293981860256,0.0
What is Sven Alkalaj's occupation?,"Web developer,",False,0.29718105433451464,0.7406205288509626,0.85
What is Glenn Gould's occupation?,Pianist,True,0.9806308155425583,0.8364385645110586,1.0
What is Alex Reid's occupation?,Cannot determine confidence as the information is not provided,False,0.27382520422126144,0.7484476795135211,0.0
What is Isabelle Adriani's occupation?,Unable to determine due to lack of information,False,0.15579547237902258,0.774841783568863,0.0
What is Edward Gunasekara's occupation?,Photographer,False,0.156222177769358,0.7054588554791299,0.8
What is David M. Westcott's occupation?,Cannot determine due to lack of information,False,0.18209624907984173,0.7699528342838023,0.5
What is Carl Linnaeus's occupation?,Physician and naturalist,False,0.6431490150769912,0.7998896903086231,0.9
What is Firaq Gorakhpuri's occupation?,Teacher,False,0.17420253555572154,0.715567952771591,0.8
What is Gordie Gosse's occupation?,Firefighter,False,0.13485707020261087,0.6267785028031034,0.8
What is Nenad Popović's occupation?,Pilot,False,0.5483607790722846,0.7563630869392454,0.7
What is Björn Böhning's occupation?,Psychologist,False,0.1861738913180272,0.6966413034549259,0.85
What is Frederick Berry's occupation?,Librarian,False,0.2400049690146932,0.756527842836051,0.8
What is Susan Soltero's occupation?,Teacher,False,0.4324775901483134,0.7510942332829419,0.8
What is Joseph R. Perella's occupation?,Financial advisor -,False,0.46213944071893104,0.7170059159817056,0.85
What is Stanley Peiris's occupation?,Lawyer,False,0.5551114745197537,0.8202963117909093,0.8
What is P. Palaniappan's occupation?,Professor,False,0.6784544514496283,0.8183748659484276,0.7
What is Alice's occupation?,,False,0.1809753050206433,0.5083284041501899,0.5
What is J. Da Silva's occupation?,Police officer,False,0.1817813062036905,0.7571468846985882,0.8
What is Carsten Carlsen's occupation?,Data analyst,False,0.286825648602845,0.7397090643724223,0.7
What is Josh Mankiewicz's occupation?,Video producer and director,False,0.11401246260255957,0.6294718311605965,0.85
What is Shiva Nageswara Rao's occupation?,Software developer,False,0.255033424901733,0.6953716588820749,0.8
What is Abdirizak Haji Hussein's occupation?,Journalist,False,0.5185294021082151,0.7969343034986769,0.8
What is Fritz Goos's occupation?,Cannot determine due to lack of information,False,0.1521249850532192,0.7387253015293501,0.0
"What is Charles A. Gillespie, Jr.'s occupation?",Pilot,False,0.15384867955546283,0.6850875091885044,0.7
What is Tharman Shanmugaratnam's occupation?,Political advisor,False,0.1739086461758256,0.6630817647147493,0.7
What is Alexander Gadolin's occupation?,Actor,False,0.2504656464155871,0.7038524672768354,0.8
What is Levi P. Powers's occupation?,Not mentioned in the provided information%,False,0.11775018692983029,0.727844561297016,0.0
